order_id,customer_id,product_id,order_timestamp,order_total,quantity,payment_method,shipping_method,shipping_street,shipping_city,shipping_state,shipping_zip_code,shipping_country,order_status,discount_amount,tax_amount
e68cf9e3-bf99-4fcd-9a80-31a11744fb71,708af036-3e17-442c-9c29-6683b159ea64,9ee61423-5504-4237-92c8-55254e92f12a,2025-06-24T23:58:39,234.87,1,UPI,Standard Ground,72637 Heather Village,"Blairbury,",VI,98799,USA,Delivered,9.16,17.4
d445e6ba-6fa9-4fcc-8ed9-1082d3a47439,5eb7d741-f5e9-4f5f-97b3-50f9e4822d49,fd5ff142-cb76-4658-b5f0-84770da8795d,2025-10-06T01:27:05,1113.11,5,Debit Card,Expedited,3244 Riley Valleys,"Griffinchester,",DE,89284,USA,Pending,159.04,82.45
9f93fe98-f26e-4667-8226-d639c5fb4b4f,7665b658-1b00-4793-b4e6-9b4223a4f4c4,0492af56-9ea7-4d42-892c-431683c09ac0,2025-10-19T12:35:31,767.36,3,Credit Card,Expedited,219 Thomas Terrace Suite 671,"South Gabrielleville,",MI,07958,USA,Processing,147.78,56.84
2368754e-0752-4ba6-94dd-121cd5ba2bb2,a8738af6-2b4e-4ff3-98f1-1d366e471c9c,9d29d9d6-6988-40f9-b8a9-c2f9608175bc,2025-09-11T03:46:04,125.16,1,UPI,Two‑Day,0444 King Course,"New Edwardtown,",NC,88742,USA,Processing,27.76,9.27
ede84300-c0b6-44b5-b32d-f69718f3ef10,eee86183-47be-449a-ad12-4ccabbaff106,bd98d308-3ace-4c0e-99ca-d3f53abe5969,2025-05-13T14:08:45,325.63,2,UPI,Two‑Day,39820 Isaac Inlet Suite 313,"North Kenneth,",NH,85514,USA,Pending,12.21,24.12
1776d244-7efd-48f9-a96c-65e445fe5259,96c60109-f3a2-4302-ac2f-fff17556b292,07377003-d851-4b32-8e82-f495708b4147,2025-07-20T21:14:10,397.19,1,Credit Card,Standard Ground,7692 Smith Terrace Suite 042,"Paulland,",GA,03500,USA,Pending,35.6,29.42
27bac7ae-41f5-44a5-aedd-9afe9adbd69d,ce9d0044-fadc-487e-9fd8-b3bd8e7e51ba,2c3cdb59-88b5-4c6a-93bd-878977dca808,2025-07-09T10:52:53,186.39,3,PayPal,Two‑Day,5402 Timothy Skyway Apt. 972,"North Dominique,",AL,13369,USA,Delivered,6.55,13.81
341b8695-6510-4643-bb73-ee2a783fdfa7,39eee158-1f6f-4c4d-8d6a-caa5800df6bd,8520d557-d5a0-4b99-8632-4447678f3676,2025-08-04T21:17:38,826.23,5,Debit Card,Expedited,152 Leah Path,"Port Adam,",SD,80692,USA,Processing,11.02,61.2
fc47049d-acb1-4c0b-9d92-503185cda468,adbabe36-e1cd-4fe0-b0c7-b2da3912fc8c,9288f042-03c4-4b99-a582-8bf41ba9d858,2025-10-19T06:44:55,2264.05,5,UPI,Expedited,8410 Dean Extension Suite 641,"North Ashleyton,",ND,58565,USA,Pending,304.91,167.71
50f05791-8889-4002-9b5b-50f5112620e3,e4f3a2a4-90e1-4c05-92c5-a3ef9643cec3,803bb105-c81f-4eb7-b715-b47c72e43aa5,2025-09-20T04:23:10,635.07,4,NetBanking,One‑Day,051 Kyle Light,"Port Taylorborough,",MT,87042,USA,Returned,179.97,47.04
f5a17d3f-55b1-49cf-850d-d145e1419716,fba18e9c-efd8-41b3-bf3e-c81fd1baf0ed,44a12622-b7b2-4d38-9d60-6d2a09ef3d9e,2025-07-29T04:57:36,918.7,4,PayPal,Standard Ground,1274 Michael Valleys,"Martinezside,",WY,30680,USA,Processing,141.75,68.05
7c755816-f65a-4986-aaa0-48dad7720faa,19182b9f-5860-4fbe-8b2f-2f3f98df8d2d,7e6e177e-8d81-42cd-b863-07c1c24f8323,2025-05-30T04:09:43,1052.94,5,Debit Card,Standard Ground,6673 Santos Way Suite 703,"East Timothyfort,",CO,07177,USA,Returned,239.01,78.0
46599dda-823a-42b2-a111-6b8ed3beabb8,c493d057-5c97-4084-8d0e-204cc0bfa2af,19c9dcd0-8e1e-4c73-bcd6-0809e72c57c2,2025-09-05T15:16:19,538.24,5,Debit Card,Standard Ground,8010 Stephen Cove,"Sherryfurt,",MS,58645,USA,Shipped,79.08,39.87
dd3be083-788e-4dc0-9c92-028d891d033a,27984f5f-cfec-4191-984d-82dfcb6e3ca9,800fad3e-fbe7-42bb-9375-3c17ab540209,2025-07-14T07:28:24,1285.65,5,Credit Card,Two‑Day,767 Corey Cove Apt. 962,"Lake Theresastad,",AL,79153,USA,Shipped,14.03,95.23
3521668f-7e2a-4d6e-bc26-b3fa15bcd7dc,6fd26f60-e449-46a2-ab3f-2cc71cc0e800,68a3dd24-f803-4cbf-8bd8-372b3e8effbf,2025-08-12T03:48:45,1054.06,3,Credit Card,One‑Day,640 Baker Crossing Suite 068,"Joanport,",VT,77392,USA,Processing,136.84,78.08
344d2a9b-4d45-4b0e-9200-43c4c27cd62e,4c7c10fd-f16e-45d3-b210-a32465586f40,a71548c8-405c-434a-9604-61b9f263506b,2025-09-15T07:01:49,165.16,3,Credit Card,One‑Day,3292 Allen Summit Suite 536,"Matthewland,",DC,97584,USA,Returned,30.58,12.23
93b0ac8c-0280-44fa-a34f-a743eea34f9f,f9b3ac62-640d-4da6-a251-be50ab7ad6bf,77979af4-9a45-4f5e-81bb-191a4dc3e3a9,2025-05-12T22:35:30,1318.7,4,Debit Card,Standard Ground,Unit 8912 Box 4785,DPO,AE,04917,USA,Shipped,341.14,97.68
ea9579f2-9ed0-4f80-9705-40bbd72d15f9,919a8ef0-c96e-4a24-82a4-64821989c7a8,2d5f625f-37c3-4201-b4f8-9719847489f1,2025-09-02T12:29:55,1476.06,4,Debit Card,Standard Ground,04647 Tammy Burg,"North Timothy,",MD,98139,USA,Returned,246.88,109.34
6dfaa189-baff-4f72-aebb-6a43d46ec4c4,27964133-40e3-4ed8-85e4-d1077c895fef,cafcfabb-d36e-458c-860e-000c6306d8ab,2025-06-01T09:21:59,351.8,3,Credit Card,Two‑Day,165 Brian Street,"West Maryton,",NH,83033,USA,Shipped,43.32,26.06
fb27c2b1-de2c-44fd-887e-93f4e5e1f79c,e8f303ae-c35c-44d4-af67-50cfd63abffe,c44943ad-663e-4381-8f7f-0bfbc258209e,2025-08-26T11:23:16,754.44,3,Debit Card,One‑Day,6806 Campbell Brook,"East Lisaville,",PW,96461,USA,Pending,208.85,55.88
f49d061c-0635-4088-8c99-ce99f1c07551,4d8a8985-09a3-498e-b8fe-c22f687ebb2e,6747ecdc-ecf6-496a-97e3-d3a940c7cbf0,2025-07-23T21:22:39,864.08,5,Debit Card,Two‑Day,4556 Samantha Ways,"Derekfurt,",MI,95077,USA,Delivered,7.53,64.01
67c7a05a-b514-496d-b5cc-a98e196e3340,831dbba9-20dd-4a25-ac4e-7cb1cd57a028,b9666ea4-c309-4329-8c68-727dc7c42d85,2025-09-25T15:22:56,28.0,4,UPI,Standard Ground,284 Peterson Turnpike Suite 256,"North Lindseybury,",MS,78936,USA,Shipped,10.75,2.07
bc150c8a-fbda-4c1c-beba-990d5f60063e,97022edb-2280-45f5-8ce1-99f30282734d,005af162-1c9b-4a67-95c6-d637a0886d9f,2025-06-10T06:21:16,402.44,2,Credit Card,Two‑Day,86506 Tonya Pass Suite 923,"Port Julia,",RI,64594,USA,Shipped,91.43,29.81
252f2ae7-8862-423d-9d49-06ee0827b8dd,317bc6a5-15f4-4551-8d87-48c412ab6acd,5da9a79a-16bd-4caa-92c0-a4a61e563d16,2025-09-12T23:56:20,904.2,3,PayPal,Two‑Day,3649 Murray Vista Apt. 159,"Gardnerborough,",FL,41139,USA,Shipped,245.48,66.98
f3b9d1c9-2ba2-434a-9612-6fa00c61b6d6,d17240a1-7aba-4c79-b9b0-a2faa64a60f0,2581b5d6-0f8c-492b-8344-881f69d9e162,2025-08-13T09:22:17,176.74,1,NetBanking,One‑Day,4288 Benjamin Squares Apt. 639,"New Jessica,",PR,22974,USA,Delivered,64.19,13.09
dfce6002-60a7-4e35-b581-ecc5d1f690ac,b8501e98-f206-4057-b57b-d0cc0d7d9dd8,788a76da-7c8e-4d14-8271-5554617789fb,2025-08-15T05:34:24,1286.55,4,NetBanking,Expedited,157 Goodwin Harbor,"Joannaland,",IN,36174,USA,Processing,211.87,95.3
24115077-bdcc-42e1-b3d2-b8bfd02a68df,54a40e0a-d1f3-4c2b-bfa7-f640a749e7d7,2cbc1b24-9cd1-4e29-a84f-ec3bbb01524c,2025-05-12T16:17:45,409.04,1,UPI,Expedited,13143 Hamilton Crossroad,"Margaretbury,",WV,29667,USA,Pending,3.59,30.3
31bb9234-76e0-421b-980a-cb8a0437aeee,3ca2f5bc-2c6d-49ff-bfbf-f5a8243eaa56,b0255f67-207c-4273-8559-a49eb951e11a,2025-07-04T10:18:25,39.38,3,UPI,Standard Ground,7503 Stephanie Common Apt. 300,"Gutierrezberg,",AR,05989,USA,Pending,10.7,2.92
46994d6b-a041-4878-9fc4-b9de6609afe0,e51959d4-e0ef-4377-98d0-84132d561951,d2dae9dc-f1ec-4d16-96ee-fc96679083ab,2025-07-30T07:14:18,315.92,2,PayPal,One‑Day,95124 Aguirre Corners,"South Matthew,",KS,31292,USA,Returned,9.58,23.4
7fb07167-4bf4-4a19-ae3a-67efe1111e71,1b59f642-0a77-4d3f-9d36-1f2043967e9c,2e7e708a-4681-4e5e-8e3e-df1405a5892e,2025-10-24T13:02:04,442.08,1,Credit Card,Two‑Day,0837 Cynthia Shore Suite 698,"Virginiachester,",AK,75330,USA,Returned,37.46,32.75
3c420197-5bec-45e6-a02a-a522e2c774b7,6b637024-bbb7-4a2c-b038-f7479f561757,23fb7a29-2428-4531-8bbd-3d3af64c3413,2025-07-25T10:00:34,873.89,4,PayPal,Two‑Day,58536 Roberson Green,"Jasonshire,",GA,80723,USA,Processing,20.36,64.73
ab2a13ce-c8f3-4709-816b-2e70d28379ba,e07ca34e-48ec-40ce-b762-65e0da00681a,af853cf7-cf9c-44b5-9586-2c3936bd24e5,2025-10-12T02:47:03,265.67,4,UPI,Standard Ground,74397 David Mews Apt. 143,"Lake Brooke,",SD,08875,USA,Shipped,23.65,19.68
26a20014-4bc9-4dba-822d-fd3132541ee6,17ad736b-08a7-45c4-b0fc-bc0e6b425eb8,776c4f0b-d648-462d-b1aa-bc355c0d2f23,2025-05-27T11:47:31,1282.85,5,Credit Card,Standard Ground,USNS Sims,FPO,AP,42872,USA,Returned,194.98,95.03
80dff88a-6073-4d2e-b52d-6fcc78a955b1,195ab95d-4e50-4d68-8bcd-85863fe4c1b6,67dd463c-31fb-498c-b13c-2b8c22b31428,2025-06-21T04:37:13,1014.31,4,Debit Card,Two‑Day,059 Carlson Forges,"Jonesshire,",WY,00820,USA,Delivered,3.9,75.13
becebd19-183e-426b-8bfb-f113c7c3fa76,e5c0a57e-58f4-4110-87b8-5ce35e03b611,4e1ce3ad-6af4-4d79-95cb-c70d22745305,2025-06-17T16:27:39,301.47,1,Credit Card,One‑Day,36979 Ann Wells,"Port Phillipland,",MP,80393,USA,Processing,68.86,22.33
c0a79886-6ed1-4d84-a2e9-eb6138836499,f9e2720e-f6cb-4747-9b8e-b85a4d549029,bf3058b0-6254-42b4-b2b3-46667cb6484f,2025-07-26T07:56:29,301.69,2,NetBanking,One‑Day,7488 Adams Drive Apt. 317,"West Patriciahaven,",OR,46616,USA,Shipped,35.54,22.35
1960541c-8971-452f-9b06-a69c2d500796,d61fec89-6a16-44c1-9c3c-1f853c38844d,39e4ad0c-ae8e-4d15-ad95-193231c6de11,2025-09-28T17:23:37,1748.14,5,Debit Card,Standard Ground,0305 Brian Summit,"North Alexanderburgh,",MD,27462,USA,Shipped,414.3,129.49
8c5fb622-b9da-4fa8-84e2-3de4d86b9cc2,2decd8d7-627d-4e45-8ced-086d37392796,13706292-e746-459d-902f-ed4cb62fc407,2025-08-03T06:30:57,542.79,2,UPI,Expedited,3310 Goodman Crossing Suite 683,"New Alanstad,",LA,37931,USA,Shipped,15.72,40.21
f048fc39-dbca-4cfd-8161-e369ebd44c37,0cd1439e-7d9c-498b-9601-1e5a18b8f878,bf14f0da-e953-4a14-8beb-c1d0d874c8bc,2025-08-03T20:51:47,1733.14,4,Credit Card,Two‑Day,230 Zamora Circles,"Hessshire,",HI,39069,USA,Returned,81.36,128.38
1955d94c-e4c3-4213-bf9d-beb7aa887b06,da77e271-facc-42f9-ba5f-54f791f64432,12c4bbaf-b623-4984-817b-1369ada63c3c,2025-06-11T09:05:42,44.38,1,Credit Card,Standard Ground,681 Scott Turnpike Suite 914,"Jackberg,",WI,08601,USA,Returned,16.02,3.29
9a0d3345-773b-4717-bf02-bacccb254fb4,a0306c67-b218-4642-9dbd-d955c8fe594d,0d469137-4274-456c-8afb-9b9de663a40c,2025-05-31T13:16:54,1519.53,4,Debit Card,Standard Ground,8188 Joyce Crescent,"Jamesfort,",DE,83634,USA,Shipped,133.27,112.56
32e1cdef-5d38-4139-a13a-0d274ecc002a,24fe5596-48c9-420b-ab00-b4d6e187ddd9,3e7bc5a0-eef3-4dc5-acd9-64f8a20ce423,2025-05-23T23:31:08,847.28,3,NetBanking,Standard Ground,9873 Santos Land,"East Erin,",HI,57946,USA,Processing,254.14,62.76
ff1574b9-c6d3-428b-867d-ba49f761904f,d7ac3800-0b42-4dfb-96e0-fa11b5661aba,30b3562c-ce89-4db7-854c-6a299f811d0d,2025-10-10T18:52:46,787.32,4,UPI,Standard Ground,"PSC 2069, Box 0686",APO,AE,07885,USA,Pending,18.08,58.32
8ef07d7f-16f8-4810-9f40-1b5f8429e17d,68d426f9-235a-4797-b2d3-fa9e88752608,2b2d747c-9811-43bc-b025-28ad9e4f10bb,2025-08-02T13:04:15,219.26,2,PayPal,Expedited,620 Erica Hill,"New Lisaview,",DC,99873,USA,Processing,75.5,16.24
f94cbf86-f9b2-4f43-8223-a26cf12e037b,539fbde3-e7b1-4d06-900b-d257c8fe9687,3d7c623b-9e13-424b-9dfc-90ef6c3f7ca1,2025-08-04T05:37:30,1092.43,3,PayPal,Standard Ground,64940 Richard Island Suite 337,"Port Joshuaville,",CO,90738,USA,Shipped,322.62,80.92
44baabdc-e4f8-4b86-a07c-24491c6f4f45,67fbbc05-dd34-413c-967e-a25bd8a909e5,48b00301-6daa-414d-bd96-d149c1566378,2025-10-22T03:19:16,377.6,2,Debit Card,Expedited,2338 May Garden,"Perezborough,",KS,70542,USA,Pending,36.51,27.97
d9ef342f-cfe6-4f8c-8e16-d198bc1618f2,a9f826b4-794a-434e-a0bc-08452c182d88,e61d74f7-424d-48e8-8723-159e29af24aa,2025-09-05T20:31:17,410.24,1,Credit Card,Standard Ground,8640 Vasquez Mountain,"Hartmanfort,",DE,89759,USA,Returned,31.85,30.39
6ac22763-4ca6-4f44-9fc1-329ad2f22889,b10a3f11-75bc-41db-b3a0-02d3cdde1c8e,359d0ad8-7b7c-4e38-9653-1bedf69415c0,2025-05-07T09:54:46,344.69,1,UPI,Standard Ground,826 Lisa Brook,"Port Kristinfurt,",MP,47321,USA,Processing,2.68,25.53
c5950dcf-ddb8-4afd-ba8c-ccadf0b77529,232c3e14-3d1c-4258-9f0d-b187195d5254,dc732d6d-9bdf-4aa2-8fbf-3131eefa3c20,2025-10-04T09:55:34,1324.45,4,Credit Card,Two‑Day,409 Travis Walk Apt. 514,"Lake Shaneland,",NE,96231,USA,Processing,79.9,98.11
c1d7f073-66fa-41a9-b632-5c9705c2e25b,59f9f981-ad41-4f70-9b1d-fe50336cb8f3,217fbc77-d62b-49be-a1c7-b5f88d36af9f,2025-06-25T13:54:04,72.9,2,Debit Card,One‑Day,070 David Spring Apt. 459,"Scottside,",SD,42841,USA,Delivered,17.14,5.4
f64a347a-9a0c-4621-acf9-f2d283ac54f1,6367b3e9-0a27-4256-8029-7e8f243f99b3,eeab6d61-d217-486b-9faa-371350999a41,2025-06-13T00:47:15,721.93,2,NetBanking,Two‑Day,33191 Roberts Station,"Ryanfort,",MO,74362,USA,Processing,82.33,53.48
eca5e9d0-f855-4a68-b9e1-05314d9bdac8,fea21e05-4ea3-45fc-97a0-d60828a0d2f2,64052ceb-69fe-467d-a477-e13ecbbb6388,2025-10-13T19:45:56,1213.77,3,UPI,Standard Ground,20285 Jason Place,"East Melanieburgh,",KS,87782,USA,Shipped,41.94,89.91
7d7a0e86-bd52-4ee1-93bd-9531864160dc,470d3c42-ca75-4094-88a0-755a74a9d143,d4f7212c-aff7-4038-8564-2b90ddba9a42,2025-06-26T14:51:48,1268.23,5,Debit Card,One‑Day,831 Huber Underpass Apt. 245,"Ellisontown,",KY,68219,USA,Pending,263.61,93.94
bd074d8b-0476-4f89-a092-19ad95cf84a6,fd47f92f-8cd6-4aa7-b96b-9125cf9b7439,011677f5-6d1e-401a-9db0-35c66b63b859,2025-07-05T06:00:37,573.43,5,Debit Card,One‑Day,51109 Linda Islands Suite 679,"East Maria,",UT,04936,USA,Shipped,175.2,42.48
07d03fbb-2870-46bb-ad14-5faa23b15498,95a17eb5-2563-4921-8ad7-818a7fbd9e2e,7c3dea80-534b-4bee-8079-48f523be59db,2025-05-29T20:59:02,2307.17,5,NetBanking,Two‑Day,407 Barton Meadow Apt. 796,"North Garychester,",OR,22944,USA,Pending,292.53,170.9
c5a4da60-0780-4af8-8022-bad97e9cd175,8920d68f-3a19-4623-a252-ba6ac750dc28,a60048ae-bc3e-461f-b79d-ebd7535d2b75,2025-08-25T21:24:29,231.98,5,PayPal,Standard Ground,767 Lamb Mission,"Paulachester,",NC,10216,USA,Processing,73.7,17.18
8bfbcaba-d168-43c9-9f54-91c96b2ec435,f7c161f7-b39d-4e16-a204-faca52f49d80,17d3fd1f-0349-4d37-90fb-8eb62dc56c93,2025-07-16T02:18:41,137.61,2,NetBanking,Expedited,45241 Garcia Row Apt. 770,"Brittanybury,",GU,96495,USA,Shipped,14.82,10.19
504d4109-33d1-41ba-accb-78e41c8bce62,39acb707-ffcb-4ab1-ade6-7eca0d508388,42df933c-1028-4613-b69c-564b25ba64e4,2025-09-12T04:48:03,165.65,5,PayPal,Expedited,45167 Michelle Square,"South Michael,",RI,49672,USA,Returned,10.12,12.27
c0c2fd1f-0358-4f49-8414-498037cb680a,9ebe191c-754b-4ec0-a99a-ee60510c8075,b826be23-10aa-4d7a-8764-8a01dfd98c46,2025-10-08T15:32:52,106.98,5,UPI,Two‑Day,4801 Mendez Camp,"Lake Kevinmouth,",NC,47274,USA,Pending,0.84,7.92
87078007-4e4f-44f5-904c-7bf1d3f7a15a,046273e5-e49b-4794-ae96-461df3d1df15,89609f1d-f93f-45a3-a7b8-fde21f21c672,2025-08-26T22:28:47,1315.99,4,UPI,Expedited,28348 Rodriguez Prairie,"Port Ronald,",CA,70877,USA,Shipped,219.33,97.48
e5821e5a-2785-4fa0-b2be-1a658bdcb973,60048226-609b-4201-8b36-678345eeabd8,130a7401-3506-4140-bdb5-12cb8b9bf595,2025-10-29T06:29:37,964.61,3,Debit Card,Two‑Day,5453 Moore Drives Suite 703,"Sharonberg,",FM,86513,USA,Processing,292.56,71.45
92a1d51a-664e-46e3-afe7-4a7e36296041,45f350d6-1f04-4d04-bbf5-995ebcfc92ea,c7edfb14-252e-446a-ae59-47c1ef9c26bb,2025-08-08T01:15:04,982.27,3,UPI,Two‑Day,USNS Fuller,FPO,AE,87458,USA,Shipped,150.54,72.76
9426b7a2-f34c-4c9f-9272-1259b6315c6d,2210f90c-ca0b-4b55-b4e0-d197f5e44f02,77e76c5b-ae04-4cbe-a245-de9a6e79f970,2025-08-27T04:57:48,849.87,3,Debit Card,Standard Ground,491 Michele Well,"West Jacob,",IL,24127,USA,Shipped,67.84,62.95
da1b4d6d-578b-4cf1-a522-747b0657e025,8be6ec0b-1f23-4147-9a04-34fdbf3a848b,8400223f-38f0-4f67-bff7-163315087a39,2025-07-28T14:04:40,615.36,4,Credit Card,One‑Day,8145 Daniel Brooks Apt. 298,"Port Gloria,",OR,53653,USA,Returned,9.18,45.58
84f4768c-90de-45b4-9655-f53596900593,ed13d814-61c2-4d70-ab2d-7a814281e89d,6e618f1f-d95e-4996-b9e8-c50c381fb565,2025-07-19T22:17:24,1707.78,5,PayPal,One‑Day,449 Jennifer Harbors,"Kaitlynburgh,",LA,84063,USA,Processing,606.37,126.5
10a90864-a0c9-4550-a60b-6968fff0a2e9,7ddf3074-e55c-4c62-b19b-46241583d59b,efa0c173-f0e3-4359-b0e0-40bb8a31af3f,2025-06-14T12:47:41,712.68,4,UPI,One‑Day,"PSC 7562, Box 6121",APO,AE,54480,USA,Returned,81.15,52.79
61ebaa86-f3ee-47f8-9c16-4219394e8c30,d685890d-b5ed-41b7-b308-809e323a53ef,cb3339bb-2251-4f67-949e-b4f6704522cc,2025-08-22T09:15:15,642.24,2,PayPal,Two‑Day,4772 Yu Station,"Courtneyberg,",OH,61616,USA,Delivered,192.63,47.57
337cc7f4-2407-4db4-8880-a5ee3ac2b9ef,d291106f-4f7e-48f3-9157-218d65736679,f8efd611-fd42-4113-ab17-32d44bcd8912,2025-05-09T11:07:16,303.69,1,PayPal,Standard Ground,13768 Hawkins Crossroad,"Port Melinda,",GA,47235,USA,Delivered,12.3,22.5
581b455a-fc62-45ad-9d2a-4cbefd0b738c,c677ed41-9cee-4412-a3d8-9c0edf646d45,2cb7fcc1-0d59-457b-badf-e8b69b76a0b9,2025-07-12T22:45:56,859.35,2,Debit Card,One‑Day,32350 Tammy Forge,"Coreyport,",NC,88069,USA,Pending,65.43,63.66
0f83e979-bda5-4ca9-8afb-4f6c62ccac10,2411be0f-830b-48c8-a452-2358237fca71,04e02837-1763-4800-bb45-81cf844165fd,2025-10-14T02:01:17,401.95,1,NetBanking,Expedited,676 Brock Plain,"Pottsport,",HI,04866,USA,Processing,6.87,29.77
8318558c-a71f-4fa6-b732-26ce113088a9,b069014b-a93d-4132-87ae-7153d6f060de,c22acb06-2fd7-40ea-b262-e0725b937001,2025-06-01T23:52:57,666.49,3,UPI,Expedited,16539 Elizabeth Throughway,"Port Gilbertchester,",TX,77929,USA,Shipped,93.94,49.37
af43f64b-acbf-4707-9477-306b7f5cb03d,bcb9659e-ef25-401e-8003-760b22ac7d51,0cee8782-9701-46ff-9780-00bee58c772e,2025-05-29T07:34:30,349.08,1,UPI,Standard Ground,7947 Paul Avenue Suite 006,"Terryburgh,",NV,29331,USA,Processing,31.58,25.86
cdeda9de-9a7f-4aeb-85a2-95e2e56878e9,973d008f-5d4f-4371-a0f4-c184a8577354,671ed05e-3875-425a-a832-cc7aff1f3061,2025-06-19T01:07:53,328.76,2,NetBanking,Two‑Day,36797 Solis Hollow Apt. 531,"Benjaminfurt,",NH,78279,USA,Processing,73.61,24.35
ea4fb08e-6fbe-4ae1-ae4d-c918521a880e,62b8c96d-a38b-4793-9be3-8600e3be928a,7fdd53b5-1812-4cf9-bd60-bd0cb50709b3,2025-06-26T02:17:38,1165.38,5,Debit Card,One‑Day,3431 Gregory Station,"North Rebecca,",OR,19833,USA,Returned,204.54,86.32
62ee8e21-e754-4d29-90eb-c8739fde3e0c,8b3cb58a-4dc1-4a0d-8736-e04c1637046b,7f9a846d-2b1b-40b8-b5b0-f58731c533f0,2025-06-21T07:27:50,780.46,5,UPI,Standard Ground,3860 Baxter Canyon Apt. 163,"Bridgetville,",MH,66284,USA,Delivered,187.15,57.81
37454df7-4a8c-4824-a86c-904225782e48,34e3c491-dc2a-4a4c-888e-dde9ffc0848a,8e606073-f0dd-4e52-827b-9bbe9f4d2a60,2025-09-23T02:55:28,2039.66,5,PayPal,Two‑Day,8300 Morales Via,"East Micheal,",TN,62742,USA,Shipped,389.48,151.09
b3c8cc1c-3bc9-4fc7-918d-430473eab740,a2f09cbe-5609-4247-8a5b-bdfdf5433c78,9a062532-61fd-4cac-be3b-e9917ecacfef,2025-09-20T06:37:50,1385.33,5,NetBanking,Two‑Day,91116 Christine Hill Suite 309,"Bellborough,",CT,95297,USA,Delivered,471.44,102.62
6cb683b9-3a40-4c06-a819-4e08a32f5592,f44aeb91-6160-4155-a220-ebfa62429e7f,c1817ae3-d9d4-4a4c-8d0f-0cbfd854e8c3,2025-09-22T23:19:33,2245.0,5,Debit Card,Standard Ground,007 Michael Tunnel,"North Thomaston,",WI,15624,USA,Delivered,114.0,166.3
69f3dada-c1d6-4364-b5fd-ca560bcf8229,6b04c5e5-6269-4d2e-be2c-462bfb50d7d0,13987c43-7f2e-402f-b748-0c02144ec6b5,2025-10-07T16:58:09,821.43,3,Debit Card,One‑Day,USNS Gibson,FPO,AP,23111,USA,Pending,265.78,60.85
92645c5c-a5aa-4b3a-a704-5d21e778cbae,fd90966d-8610-49f7-b6e2-2d2b8772b5a9,e7c04b12-c3cb-4135-9d14-4cdc6b6eb451,2025-09-14T17:54:26,475.32,5,PayPal,Standard Ground,5299 Kenneth Turnpike Apt. 678,"North Randy,",NV,42829,USA,Processing,150.64,35.21
c9e79879-51fc-4401-9449-79fc78a820e6,2c1d8d98-260b-47cb-a7cf-7bdc6c84afec,357e49f3-2d61-4f83-9f91-3753dd104fdc,2025-10-19T15:28:19,611.18,2,Debit Card,One‑Day,0724 Jaime Ville Apt. 445,"Port Terrance,",AR,62420,USA,Delivered,37.79,45.27
f658890d-f60c-45ea-8f42-6fb8c90a48e8,ba2ab873-2280-47ee-970d-ddd3a840e982,b3babecc-b5cc-43d2-bd27-c6d0384f3d21,2025-06-26T17:08:33,182.75,1,Credit Card,Two‑Day,7975 Smith Haven,"Carriebury,",GA,07541,USA,Pending,64.32,13.54
d95e7092-20ed-4b22-8a78-792c6fb02853,6f04d62a-f80a-463f-9611-7683f2fc4236,7fdc1d39-b675-43f9-a529-93675733bd66,2025-09-11T01:23:01,1046.03,3,PayPal,Standard Ground,767 Smith Mission Apt. 198,"North Ashley,",IL,81044,USA,Pending,128.13,77.48
fb2f69c8-9db5-4585-95ca-5f01aa869594,118d2687-81cf-4038-b51d-00d97f10a14f,e3d76110-d15e-4827-9274-e5c750db8caf,2025-05-20T14:13:56,559.7,2,Credit Card,Standard Ground,375 Brady Road,"North Alicialand,",TX,01427,USA,Shipped,38.66,41.46
e35796e7-23c8-481c-9649-bfaa2cd86796,5b29f2fa-4e79-4ff8-bc19-aed7047c6f47,74c66be0-472d-4c65-9494-f7ff763c1d2b,2025-10-08T09:55:05,399.18,1,Debit Card,Expedited,5346 Cynthia Ramp,"Antoniomouth,",KS,02105,USA,Pending,99.56,29.57
e51f6bf8-a105-4a7b-a98d-152f599eff72,354776b2-9a14-49d5-85a2-43dedf6a0f4c,b1eadf22-b4b8-4eb6-8139-ebe69e4a0abe,2025-09-05T17:55:39,1531.72,4,PayPal,Two‑Day,3617 Tammy Light,"Jonesside,",PW,34258,USA,Processing,136.14,113.46
6a09f392-27f8-4d19-9a15-70628172d4b8,f09118a4-f4f6-4edd-ba34-d353ab44d668,e655a1a8-6ede-4ed2-be9c-1521efedb5df,2025-07-30T01:27:39,1889.18,5,UPI,One‑Day,7243 Matthew Glens Suite 423,"Port Haileyside,",NM,74797,USA,Delivered,694.56,139.94
8bced37e-ab33-41b6-ac31-752e7fafbe0c,f1edf254-9b22-43d9-a80d-74f2246cbcf1,4127b03b-83b1-4ebc-aa76-0e88d4fc0230,2025-07-05T23:32:33,251.07,3,PayPal,Expedited,429 Jones Hill,"East Rebeccaborough,",MI,80705,USA,Processing,53.64,18.6
d4e588af-958c-48e9-a893-2844d878be39,cb2505c2-8f81-40a3-8b21-cfca634a2694,5f67176f-8aab-47fa-9527-fecadd89bea2,2025-09-21T02:11:26,332.58,4,UPI,Expedited,7184 Khan Camp Apt. 992,"Annabury,",KS,56873,USA,Returned,95.26,24.64
